time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-01-02 09:30:00-05:00,MLTrader,5b134ad2cf13457893c1e84f5c3dab87,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-01-02 09:30:00-05:00,MLTrader,5b134ad2cf13457893c1e84f5c3dab87,SPY,buy,market,fill,1,gtc,0.0,1,stock,323.5400085449219,155.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,1fe0128ffb384a0d9fbd5543c65ca37d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,8168cae33fd742abb6e1a14c9ca00ed6,SPY,sell,stop,fill,1,day,0.0,1,stock,305.4599914550781,155.0,0.0
